uid,offence,date_start,date_end
10339414,theft from motor vehicle,2016-01-28 21:00,2016-01-29 03:00
10339430,theft from motor vehicle,2016-01-28 08:00,2016-01-29 17:00
10339453,theft from motor vehicle,2016-01-28 22:45,2016-01-29 03:00
10339456,theft from motor vehicle,2016-01-28 19:02,2016-01-29 06:54
10339458,theft from motor vehicle,2016-01-28 20:00,2016-01-29 06:00
10339460,theft from motor vehicle,2016-01-28 18:00,2016-01-29 08:00
10339489,theft of motor vehicle,2016-01-29 01:30,2016-01-29 01:49
10339516,theft from motor vehicle,2016-01-28 21:00,2016-01-29 07:30
10339537,theft from motor vehicle,2016-01-28 22:00,2016-01-29 08:00
10339539,theft of motor vehicle,2016-01-28 20:00,2016-01-29 10:00
10339555,theft from motor vehicle,2016-01-29 03:30,2016-01-29 03:45
10339561,theft from motor vehicle,2016-01-28 18:00,2016-01-29 14:00
10339566,theft from motor vehicle,2016-01-29 00:20,2016-01-29 08:00
10339567,theft of motor vehicle,2016-01-27 19:30,2016-01-30 13:00
10339577,theft from motor vehicle,2016-01-28 22:45,2016-01-29 10:20
10339585,theft from motor vehicle,2016-01-28 22:30,2016-01-29 11:30
10339597,theft from motor vehicle,2016-01-29 00:30,2016-01-29 11:00
10339598,theft from motor vehicle,2016-01-29 00:30,2016-01-29 11:00
10339610,theft from motor vehicle,2016-01-29 00:35,2016-01-29 12:15
10339620,theft from motor vehicle,2016-01-29 07:00,2016-01-29 07:00
10339629,theft from motor vehicle,2016-01-29 07:00,2016-01-29 07:45
10339630,theft of motor vehicle,2016-01-29 07:15,2016-01-29 07:45
10339633,theft from motor vehicle,2016-01-29 07:30,2016-01-29 08:00
10339649,theft from motor vehicle,2016-01-29 05:50,2016-01-29 11:00
10339667,theft from motor vehicle,2016-01-29 00:01,2016-01-29 18:00
10339670,theft of motor vehicle,2016-01-29 04:00,2016-01-29 14:00
10339749,theft of motor vehicle,2016-01-29 11:15,2016-01-29 11:25
10339760,theft from motor vehicle,2016-01-29 08:15,2016-01-29 14:46
10339777,theft from motor vehicle,2016-01-29 05:00,2016-01-29 19:00
10339792,theft from motor vehicle,2016-01-29 10:30,2016-01-29 13:45
10339806,theft of motor vehicle,2016-01-29 08:15,2016-01-29 16:30
10339820,theft of motor vehicle,2016-01-29 12:15,2016-01-29 13:00
10339833,theft of motor vehicle,2016-01-29 12:30,2016-01-29 13:30
10339848,theft from motor vehicle,2016-01-29 09:00,2016-01-29 17:30
10339882,theft from motor vehicle,2016-01-29 13:00,2016-01-29 15:00
10339946,theft from motor vehicle,2016-01-28 19:00,2016-01-30 11:00
10339979,theft from motor vehicle,2016-01-29 15:00,2016-01-29 15:50
10339985,theft of motor vehicle,2016-01-28 18:00,2016-01-30 13:00
10340032,theft from motor vehicle,2016-01-29 16:15,2016-01-29 16:20
10340069,theft from motor vehicle,2016-01-28 22:00,2016-01-30 12:00
10340091,theft of motor vehicle,2016-01-29 16:30,2016-01-29 18:30
10340095,theft from motor vehicle,2016-01-29 16:00,2016-01-29 19:00
10340177,theft from motor vehicle,2016-01-29 17:00,2016-01-29 21:23
10340215,theft from motor vehicle,2016-01-29 20:00,2016-01-29 20:05
10340229,theft from motor vehicle,2016-01-29 08:00,2016-01-30 08:30
10340262,theft of motor vehicle,2016-01-29 18:36,2016-01-29 22:40
10340268,theft from motor vehicle,2016-01-29 20:00,2016-01-29 21:30
10340275,theft from motor vehicle,2016-01-29 10:05,2016-01-30 07:45
10340341,theft from motor vehicle,2016-01-29 20:00,2016-01-30 00:02
10340360,theft of motor vehicle,2016-01-29 10:00,2016-01-30 11:00
10340427,theft from motor vehicle,2016-01-29 18:07,2016-01-30 06:00
10340440,theft from motor vehicle,2016-01-29 16:30,2016-01-30 08:00
10340446,theft from motor vehicle,2016-01-29 16:00,2016-01-30 09:00
10340447,theft of motor vehicle,2016-01-30 00:20,2016-01-30 00:40
10340478,theft from motor vehicle,2016-01-30 01:00,2016-01-30 01:05
10340490,theft of motor vehicle,2016-01-29 11:00,2016-01-30 15:35
10340508,theft from motor vehicle,2016-01-29 20:00,2016-01-30 07:00
10340513,theft from motor vehicle,2016-01-29 19:30,2016-01-30 07:45
10340518,theft from motor vehicle,2016-01-29 20:00,2016-01-30 07:30
10340527,theft of motor vehicle,2016-01-29 23:00,2016-01-30 05:00
10340531,theft from motor vehicle,2016-01-29 19:00,2016-01-30 09:00
10340532,theft from motor vehicle,2016-01-29 18:00,2016-01-30 10:00
10340533,theft of motor vehicle,2016-01-29 18:00,2016-01-30 10:00
10340567,theft of motor vehicle,2016-01-29 19:30,2016-01-30 10:00
10340571,theft of motor vehicle,2016-01-30 02:50,2016-01-30 03:00
10340575,theft from motor vehicle,2016-01-29 20:00,2016-01-30 10:00
10340588,theft from motor vehicle,2016-01-29 21:00,2016-01-30 09:30
10340590,theft from motor vehicle,2016-01-29 23:00,2016-01-30 07:40
10340592,theft from motor vehicle,2016-01-30 00:01,2016-01-30 06:45
10340605,theft from motor vehicle,2016-01-29 21:00,2016-01-30 10:15
10340628,theft from motor vehicle,2016-01-30 00:01,2016-01-30 08:00
10340631,theft from motor vehicle,2016-01-29 21:00,2016-01-30 11:00
10340632,theft from motor vehicle,2016-01-29 21:00,2016-01-30 11:00
10340656,theft from motor vehicle,2016-01-30 00:10,2016-01-30 08:50
10340659,theft from motor vehicle,2016-01-29 17:00,2016-01-30 16:00
10340668,theft from motor vehicle,2016-01-30 04:45,2016-01-30 04:50
10340677,theft from motor vehicle,2016-01-30 03:00,2016-01-30 07:00
10340695,theft from motor vehicle,2016-01-29 22:30,2016-01-30 12:00
10340698,theft of motor vehicle,2016-01-30 00:15,2016-01-30 10:30
10340703,theft from motor vehicle,2016-01-30 01:00,2016-01-30 10:00
10340708,theft of motor vehicle,2016-01-29 21:30,2016-01-30 14:00
10340709,theft of motor vehicle,2016-01-29 19:00,2016-01-30 16:35
10340725,theft from motor vehicle,2016-01-28 20:00,2016-01-31 17:00
10340727,theft from motor vehicle,2016-01-30 03:00,2016-01-30 10:00
10340746,theft from motor vehicle,2016-01-30 03:00,2016-01-30 12:00
10340752,theft of motor vehicle,2016-01-30 01:30,2016-01-30 14:00
10340763,theft from motor vehicle,2016-01-30 00:00,2016-01-30 16:30
10340776,theft from motor vehicle,2016-01-30 00:00,2016-01-30 18:00
10340791,theft from motor vehicle,2016-01-30 07:40,2016-01-30 11:28
10340820,theft of motor vehicle,2016-01-30 09:00,2016-01-30 11:30
10340826,theft from motor vehicle,2016-01-30 09:00,2016-01-30 12:00
10340845,theft from motor vehicle,2016-01-30 10:45,2016-01-30 11:30
10340858,theft from motor vehicle,2016-01-30 10:30,2016-01-30 12:30
10340870,theft from motor vehicle,2016-01-29 12:00,2016-01-31 11:50
10340877,theft from motor vehicle,2016-01-29 14:00,2016-01-31 10:00
10340878,theft from motor vehicle,2016-01-30 11:30,2016-01-30 12:30
10340902,theft from motor vehicle,2016-01-30 12:30,2016-01-30 13:00
10340903,theft from motor vehicle,2016-01-29 13:00,2016-01-31 12:30
10340928,theft of motor vehicle,2016-01-29 18:00,2016-01-31 09:00
10340929,theft from motor vehicle,2016-01-29 18:00,2016-01-31 09:00
10340930,theft from motor vehicle,2016-01-29 17:00,2016-01-31 10:00
10340941,theft of motor vehicle,2016-01-30 13:15,2016-01-30 14:43
10340948,theft of motor vehicle,2016-01-30 05:40,2016-01-30 22:30
10340953,theft from motor vehicle,2016-01-30 14:00,2016-01-30 14:20
10340964,theft of motor vehicle,2016-01-30 13:00,2016-01-30 16:00
10341019,theft from motor vehicle,2016-01-30 15:30,2016-01-30 15:45
10341090,theft from motor vehicle,2016-01-30 11:30,2016-01-30 22:15
10341093,theft of motor vehicle,2016-01-30 16:30,2016-01-30 17:30
10341098,theft from motor vehicle,2016-01-29 15:30,2016-01-31 18:30
10341120,theft from motor vehicle,2016-01-30 17:00,2016-01-30 17:30
10341140,theft from motor vehicle,2016-01-30 15:00,2016-01-30 20:00
10341141,theft from motor vehicle,2016-01-30 15:00,2016-01-30 20:00
10341200,theft from motor vehicle,2016-01-30 16:30,2016-01-30 21:00
10341247,theft from motor vehicle,2016-01-30 15:00,2016-01-31 00:00
10341277,theft from motor vehicle,2016-01-30 18:45,2016-01-30 21:15
10341281,theft from motor vehicle,2016-01-30 20:00,2016-01-30 20:10
10341317,theft from motor vehicle,2016-01-30 20:30,2016-01-30 21:25
10341322,theft from motor vehicle,2016-01-30 19:30,2016-01-30 22:30
10341349,theft of motor vehicle,2016-01-30 10:30,2016-01-31 08:30
10341350,theft from motor vehicle,2016-01-30 10:00,2016-01-31 09:00
10341353,theft from motor vehicle,2016-01-30 21:00,2016-01-30 22:00
10341449,theft from motor vehicle,2016-01-30 12:00,2016-01-31 11:00
10341468,theft from motor vehicle,2016-01-30 15:00,2016-01-31 08:45
10341526,theft from motor vehicle,2016-01-30 15:30,2016-01-31 10:00
10341551,theft from motor vehicle,2016-01-31 01:00,2016-01-31 02:00
10341554,theft from motor vehicle,2016-01-30 15:00,2016-01-31 12:00
10341559,theft of motor vehicle,2016-01-30 08:00,2016-01-31 19:20
10341566,theft from motor vehicle,2016-01-30 18:00,2016-01-31 09:30
10341568,theft from motor vehicle,2016-01-31 01:40,2016-01-31 01:57
10341570,theft from motor vehicle,2016-01-30 19:30,2016-01-31 08:10
10341578,theft from motor vehicle,2016-01-30 23:00,2016-01-31 05:00
10341579,theft from motor vehicle,2016-01-30 21:00,2016-01-31 07:00
10341582,theft from motor vehicle,2016-01-30 19:30,2016-01-31 08:36
10341593,theft from motor vehicle,2016-01-30 19:00,2016-01-31 09:30
10341594,theft from motor vehicle,2016-01-31 02:17,2016-01-31 02:24
10341615,theft from motor vehicle,2016-01-30 18:30,2016-01-31 10:45
10341620,theft from motor vehicle,2016-01-30 22:30,2016-01-31 06:50
10341621,theft from motor vehicle,2016-01-30 18:00,2016-01-31 11:20
10341629,theft from motor vehicle,2016-01-30 21:00,2016-01-31 09:00
10341657,theft from motor vehicle,2016-01-30 20:50,2016-01-31 10:00
10341670,theft from motor vehicle,2016-01-30 23:30,2016-01-31 08:00
10341689,theft of motor vehicle,2016-01-30 16:15,2016-01-31 16:00
10341711,theft from motor vehicle,2016-01-30 20:30,2016-01-31 12:20
10341720,theft of motor vehicle,2016-01-31 04:39,2016-01-31 04:47
10341726,theft of motor vehicle,2016-01-30 23:00,2016-01-31 10:30
10341745,theft from motor vehicle,2016-01-30 22:30,2016-01-31 12:30
10341762,theft from motor vehicle,2016-01-31 04:00,2016-01-31 08:00
10341763,theft from motor vehicle,2016-01-30 19:00,2016-01-31 17:00
10341773,theft from motor vehicle,2016-01-30 22:05,2016-01-31 14:30
10341779,theft from motor vehicle,2016-01-30 19:00,2016-01-31 18:30
10341782,theft from motor vehicle,2016-01-30 22:00,2016-01-31 15:45
10341783,theft from motor vehicle,2016-01-30 20:00,2016-01-31 17:45
10341801,theft from motor vehicle,2016-01-31 03:00,2016-01-31 12:20
10341803,theft from motor vehicle,2016-01-31 02:00,2016-01-31 13:30
10341810,theft from motor vehicle,2016-01-31 01:00,2016-01-31 15:30
10341847,theft from motor vehicle,2016-01-31 09:00,2016-01-31 10:00
10341867,theft from motor vehicle,2016-01-31 09:50,2016-01-31 10:05
10341875,theft from motor vehicle,2016-01-31 09:45,2016-01-31 10:30
10341894,theft from motor vehicle,2016-01-31 04:00,2016-01-31 17:10
10341923,theft from motor vehicle,2016-01-31 08:00,2016-01-31 14:55
10341954,theft from motor vehicle,2016-01-31 12:00,2016-01-31 12:30
10341999,theft from motor vehicle,2016-01-31 13:30,2016-01-31 13:40
10342039,theft of motor vehicle,2016-01-31 13:30,2016-01-31 16:00
10342070,theft from motor vehicle,2016-01-31 15:00,2016-01-31 16:00
10342105,theft from motor vehicle,2016-01-31 16:05,2016-01-31 16:08
10342111,theft of motor vehicle,2016-01-31 16:00,2016-01-31 16:20
10342203,theft from motor vehicle,2016-01-31 16:00,2016-01-31 20:00
10342210,theft from motor vehicle,2016-01-31 18:10,2016-01-31 18:15
10342242,theft of motor vehicle,2016-01-31 18:35,2016-01-31 19:00
10342250,theft from motor vehicle,2016-01-31 17:00,2016-01-31 21:00
10342325,theft of motor vehicle,2016-01-31 19:00,2016-01-31 21:30
10342328,theft of motor vehicle,2016-01-31 19:00,2016-01-31 21:30
10342413,theft from motor vehicle,2016-01-31 22:15,2016-01-31 22:40
